mapby,p,comm,size,latency,min,max,iterations,p50,p95,p99
socket,21,20,524288,1007.39,947.83,1031.41,1000,1000.09,1165.61,1231.18
socket,21,20,1048576,1713.01,1225.35,1841.44,1000,1706.29,1900.79,2003.22
socket,22,21,1,5.22,2.04,8.00,1000,5.18,5.61,6.08
socket,22,21,2,5.28,2.06,8.09,1000,5.21,5.72,6.51
socket,22,21,4,5.24,2.06,8.05,1000,5.19,5.57,6.82
socket,22,21,8,5.26,2.05,8.07,1000,5.23,5.68,6.03
socket,22,21,16,5.28,2.03,8.16,1000,5.19,5.90,6.33
socket,22,21,32,5.60,2.25,8.57,1000,5.57,6.17,6.56
socket,22,21,64,5.55,2.22,8.47,1000,5.48,6.02,6.36
socket,22,21,128,11.30,2.87,18.92,1000,11.19,11.88,14.09
socket,22,21,256,11.72,2.90,19.43,1000,11.43,12.27,15.97
socket,22,21,512,12.85,2.93,21.78,1000,12.73,13.73,15.95
socket,22,21,1024,13.14,2.99,23.29,1000,12.76,14.34,17.30
socket,22,21,2048,18.17,3.56,32.06,1000,17.92,19.20,21.95
socket,22,21,4096,23.77,4.36,41.46,1000,23.65,24.84,27.18
socket,22,21,8192,33.71,5.19,59.63,1000,33.27,35.47,37.52
socket,22,21,16384,19.32,5.71,28.99,1000,19.26,22.92,24.67
socket,22,21,32768,53.15,12.17,65.78,1000,52.74,60.38,63.62
socket,22,21,65536,113.30,64.44,127.47,1000,113.40,127.97,134.50
socket,22,21,131072,241.62,191.09,259.63,1000,241.63,274.14,289.94
socket,22,21,262144,518.37,452.51,541.74,1000,515.03,593.61,660.67
socket,22,21,524288,1115.60,1043.34,1141.40,1000,1119.52,1256.57,1318.11
socket,22,21,1048576,1899.10,1407.93,2025.02,1000,1896.63,2090.69,2167.10
socket,23,22,1,5.32,2.12,8.03,1000,5.25,5.85,6.40
socket,23,22,2,5.31,2.08,8.00,1000,5.25,5.70,5.90
socket,23,22,4,5.32,2.08,7.99,1000,5.26,5.72,5.94
socket,23,22,8,5.29,2.06,7.99,1000,5.24,5.62,6.22
socket,23,22,16,5.36,2.08,8.06,1000,5.31,5.69,5.98
socket,23,22,32,5.60,2.13,8.36,1000,5.49,6.29,7.18
socket,23,22,64,5.61,2.25,8.36,1000,5.55,6.04,6.57
socket,23,22,128,11.53,2.52,19.44,1000,11.43,12.20,15.05
socket,23,22,256,11.79,2.68,19.69,1000,11.68,12.56,14.45
socket,23,22,512,12.26,2.67,20.55,1000,12.10,12.98,16.48
socket,23,22,1024,14.38,4.06,23.42,1000,12.85,14.70,18.54
socket,23,22,2048,19.93,4.60,34.82,1000,18.66,19.88,22.55
socket,23,22,4096,24.55,4.15,43.00,1000,24.44,25.66,28.51
socket,23,22,8192,34.87,5.06,61.72,1000,34.52,36.64,38.81
socket,23,22,16384,20.74,5.85,30.99,1000,20.68,24.12,27.57
socket,23,22,32768,54.71,11.89,67.70,1000,54.47,62.67,65.86
socket,23,22,65536,116.99,65.17,131.45,1000,116.15,134.00,142.21
socket,23,22,131072,251.77,198.49,269.51,1000,251.00,289.25,305.90
socket,23,22,262144,530.77,463.60,552.69,1000,530.52,606.94,664.26
socket,23,22,524288,1136.17,1060.21,1162.25,1000,1137.54,1279.50,1337.92
socket,23,22,1048576,1951.29,1445.48,2081.93,1000,1946.81,2148.95,2233.10
socket,24,23,1,5.34,2.07,8.31,1000,5.28,5.73,6.47
socket,24,23,2,5.30,2.07,8.34,1000,5.24,5.75,6.44
socket,24,23,4,5.41,2.13,8.33,1000,5.23,5.80,8.54
socket,24,23,8,5.38,2.06,8.42,1000,5.28,5.74,6.82
socket,24,23,16,6.10,2.87,9.16,1000,5.29,5.94,6.29
socket,24,23,32,5.75,2.23,9.02,1000,5.70,6.31,6.66
socket,24,23,64,5.77,2.21,8.95,1000,5.72,6.29,6.87
socket,24,23,128,12.72,2.72,22.36,1000,12.53,13.45,16.19
socket,24,23,256,12.51,2.69,21.42,1000,12.36,13.27,16.20
socket,24,23,512,14.71,2.89,24.82,1000,13.69,15.07,18.30
socket,24,23,1024,14.53,3.18,24.57,1000,14.46,15.63,17.47
socket,24,23,2048,19.66,3.69,34.57,1000,19.60,20.78,22.57
socket,24,23,4096,25.74,4.48,45.51,1000,25.60,27.15,29.41
socket,24,23,8192,36.55,5.35,65.43,1000,36.15,38.48,40.68
socket,24,23,16384,21.45,5.86,31.47,1000,21.44,24.97,27.35
socket,24,23,32768,57.52,12.07,70.52,1000,57.22,65.04,68.63
socket,24,23,65536,122.78,67.79,137.48,1000,122.43,138.64,146.40
socket,24,23,131072,260.08,203.29,277.81,1000,259.57,297.76,312.34
socket,24,23,262144,563.55,488.84,588.64,1000,557.42,641.74,709.69
socket,24,23,524288,1195.04,1113.74,1223.49,1000,1197.56,1349.41,1518.90
socket,24,23,1048576,1935.99,1342.71,2108.39,1000,1939.75,2145.45,2237.02
socket,25,24,1,5.51,2.14,8.36,1000,5.43,5.97,6.41
socket,25,24,2,5.54,2.13,8.39,1000,5.49,5.97,6.44
socket,25,24,4,5.54,2.14,8.34,1000,5.42,5.99,6.39
socket,25,24,8,5.60,2.13,8.38,1000,5.44,6.09,6.79
socket,25,24,16,5.61,2.15,8.38,1000,5.49,6.04,7.90
socket,25,24,32,5.99,2.36,8.96,1000,5.93,6.57,8.04
socket,25,24,64,5.88,2.35,8.75,1000,5.78,6.39,6.86
socket,25,24,128,12.47,2.69,20.60,1000,12.25,13.17,15.91
socket,25,24,256,13.47,2.58,23.16,1000,12.43,13.48,16.96
socket,25,24,512,13.26,2.67,22.23,1000,13.15,14.08,17.17
socket,25,24,1024,13.64,2.75,23.21,1000,13.45,14.80,17.56
socket,25,24,2048,20.10,3.28,35.30,1000,20.04,21.25,23.31
socket,25,24,4096,26.12,4.01,46.36,1000,25.99,27.12,29.97
socket,25,24,8192,37.43,5.11,67.06,1000,36.99,39.22,41.34
socket,25,24,16384,21.61,5.88,32.04,1000,21.45,25.63,28.68
socket,25,24,32768,59.86,12.33,73.62,1000,59.77,67.12,70.36
socket,25,24,65536,126.05,68.38,141.15,1000,125.88,142.60,150.06
socket,25,24,131072,274.44,212.54,293.93,1000,274.96,308.31,323.42
socket,25,24,262144,587.71,513.74,610.47,1000,584.02,676.12,730.39
socket,25,24,524288,1251.48,1158.87,1281.85,1000,1246.64,1416.24,1598.34
socket,25,24,1048576,2116.15,1422.06,2277.72,1000,2110.30,2333.34,2432.17
socket,26,25,1,5.96,2.06,9.65,1000,5.44,6.01,7.72
socket,26,25,2,5.63,2.04,8.91,1000,5.42,5.98,6.68
socket,26,25,4,5.53,2.02,8.97,1000,5.45,6.01,6.50
socket,26,25,8,5.38,1.72,8.75,1000,5.31,5.82,6.47
socket,26,25,16,5.37,1.70,8.75,1000,5.32,5.67,6.70
socket,26,25,32,5.85,2.11,9.44,1000,5.79,6.41,6.84
socket,26,25,64,5.78,2.09,9.35,1000,5.75,6.20,7.24
socket,26,25,128,12.37,2.59,22.02,1000,12.19,13.14,15.66
socket,26,25,256,12.54,2.63,22.43,1000,12.41,13.37,16.25
socket,26,25,512,14.01,2.97,24.87,1000,13.88,15.02,17.54
socket,26,25,1024,14.63,3.00,25.67,1000,14.45,15.89,17.53
socket,26,25,2048,20.88,3.60,37.40,1000,20.75,22.17,24.26
socket,26,25,4096,27.22,4.34,48.93,1000,27.07,28.59,31.28
socket,26,25,8192,39.04,5.25,70.74,1000,38.58,41.19,42.93
socket,26,25,16384,23.09,6.09,35.05,1000,22.91,27.24,30.39
socket,26,25,32768,63.70,12.53,78.85,1000,63.60,71.69,75.77
socket,26,25,65536,136.38,74.58,153.95,1000,136.34,153.84,160.86
socket,26,25,131072,293.05,225.92,315.42,1000,293.02,330.30,345.62
socket,26,25,262144,626.80,544.07,654.43,1000,623.14,709.96,815.71
socket,26,25,524288,1347.03,1257.21,1376.67,1000,1350.19,1516.25,1670.36
socket,26,25,1048576,2210.15,1503.06,2374.47,1000,2205.62,2426.62,2558.08
socket,27,26,1,5.78,2.10,9.43,1000,5.74,6.32,7.15
socket,27,26,2,5.62,1.96,9.15,1000,5.59,6.06,7.39
socket,27,26,4,5.75,2.06,9.37,1000,5.71,6.15,6.44
socket,27,26,8,5.82,2.07,9.40,1000,5.71,6.24,7.69
socket,27,26,16,5.81,2.09,9.44,1000,5.73,6.25,6.89
socket,27,26,32,6.07,2.10,9.77,1000,6.04,6.53,8.16
socket,27,26,64,7.21,2.84,12.33,1000,5.99,6.52,9.99
socket,27,26,128,12.50,2.23,22.87,1000,12.27,13.22,17.09
socket,27,26,256,13.08,2.49,23.37,1000,12.85,14.08,17.65
socket,27,26,512,14.06,3.39,24.09,1000,13.49,14.38,16.85
socket,27,26,1024,14.65,2.84,25.43,1000,14.34,15.68,18.77
socket,27,26,2048,21.59,3.23,38.94,1000,21.53,22.68,24.51
socket,27,26,4096,28.15,4.00,50.79,1000,27.92,29.24,32.57
socket,27,26,8192,40.32,5.11,73.22,1000,39.86,42.72,44.44
socket,27,26,16384,24.16,6.25,36.20,1000,23.80,28.20,31.50
socket,27,26,32768,65.65,12.26,81.23,1000,65.38,74.76,77.80
socket,27,26,65536,138.10,73.22,156.38,1000,137.63,156.82,164.44
socket,27,26,131072,294.39,227.72,314.71,1000,294.90,332.43,348.47
socket,27,26,262144,640.61,554.56,666.87,1000,638.17,734.73,817.29
socket,27,26,524288,1380.31,1261.34,1414.92,1000,1374.17,1534.38,1617.70
socket,27,26,1048576,2264.59,1514.32,2438.72,1000,2259.88,2494.82,2578.12
socket,28,27,1,5.70,2.00,9.41,1000,5.62,6.06,7.97
socket,28,27,2,5.72,2.03,9.42,1000,5.63,6.12,6.74
socket,28,27,4,5.71,2.01,9.47,1000,5.65,6.13,6.91
socket,28,27,8,5.88,2.05,9.71,1000,5.67,6.19,9.03
socket,28,27,16,5.80,2.01,9.60,1000,5.71,6.22,6.77
socket,28,27,32,7.34,2.62,12.47,1000,6.21,6.96,10.73
socket,28,27,64,6.19,2.09,10.27,1000,6.17,6.70,7.11
socket,28,27,128,13.17,2.57,23.65,1000,13.13,13.83,16.25
socket,28,27,256,13.36,2.49,24.06,1000,13.21,14.15,17.00
socket,28,27,512,14.34,2.89,25.42,1000,14.21,15.19,17.89
socket,28,27,1024,15.11,2.98,26.58,1000,14.85,16.04,19.01
socket,28,27,2048,22.71,3.47,40.92,1000,22.35,23.65,26.44
socket,28,27,4096,29.29,4.37,53.07,1000,29.06,30.71,33.12
socket,28,27,8192,41.84,5.42,76.65,1000,41.36,44.12,46.11
socket,28,27,16384,25.66,6.31,37.78,1000,25.30,29.72,32.28
socket,28,27,32768,68.43,12.22,84.29,1000,68.16,77.49,80.96
socket,28,27,65536,146.79,77.95,164.54,1000,146.77,165.83,176.10
socket,28,27,131072,313.19,238.78,336.99,1000,312.70,352.48,364.56
socket,28,27,262144,660.72,571.91,687.37,1000,654.99,750.59,829.48
socket,28,27,524288,1434.61,1300.54,1470.29,1000,1432.02,1609.23,1718.27
socket,28,27,1048576,2422.13,1568.79,2613.03,1000,2416.05,2685.96,2791.96
socket,29,28,1,5.91,1.99,9.60,1000,5.80,6.47,7.51
socket,29,28,2,5.74,1.75,9.33,1000,5.69,6.15,7.58
socket,29,28,4,5.81,1.85,9.47,1000,5.77,6.25,6.77
socket,29,28,8,5.89,1.86,9.57,1000,5.77,6.38,8.17
socket,29,28,16,6.05,1.85,9.74,1000,5.87,6.60,8.43
socket,29,28,32,6.93,2.09,10.76,1000,6.23,6.90,9.10
socket,29,28,64,6.26,1.94,10.34,1000,6.15,6.88,7.39
socket,29,28,128,13.36,2.14,23.88,1000,13.24,14.29,16.88
socket,29,28,256,14.02,2.57,24.61,1000,13.93,14.75,17.65
socket,29,28,512,14.88,2.55,26.96,1000,14.81,15.80,17.58
socket,29,28,1024,15.40,2.44,27.80,1000,15.16,16.71,19.71
socket,29,28,2048,22.86,3.12,41.46,1000,22.73,24.19,27.15
socket,29,28,4096,30.01,4.07,54.72,1000,29.82,31.38,34.26
socket,29,28,8192,43.60,5.03,79.86,1000,43.00,45.73,48.33
socket,29,28,16384,25.96,6.22,38.29,1000,25.62,30.38,33.87
socket,29,28,32768,71.57,13.40,87.82,1000,71.20,80.02,83.23
socket,29,28,65536,151.79,82.73,169.90,1000,151.13,170.22,178.09
socket,29,28,131072,324.63,249.45,347.51,1000,324.34,363.62,380.22
socket,29,28,262144,685.15,594.31,713.25,1000,684.03,770.88,842.13
socket,29,28,524288,1468.46,1348.08,1504.37,1000,1467.87,1655.63,1754.21
socket,29,28,1048576,2505.45,1621.08,2699.23,1000,2497.56,2784.65,2884.68
socket,30,29,1,5.94,1.95,10.03,1000,5.83,6.43,6.80
socket,30,29,2,5.94,1.78,9.98,1000,5.81,6.41,10.43
socket,30,29,4,5.95,1.89,10.04,1000,5.84,6.43,8.25
socket,30,29,8,5.98,1.90,10.16,1000,5.91,6.41,7.94
socket,30,29,16,6.16,1.87,10.17,1000,5.91,6.42,10.57
socket,30,29,32,6.58,2.02,11.01,1000,6.44,7.13,8.65
socket,30,29,64,7.63,1.96,12.30,1000,6.46,7.11,10.14
socket,30,29,128,13.93,2.48,25.99,1000,13.81,14.70,17.52
socket,30,29,256,14.04,2.44,25.75,1000,13.88,15.03,17.26
socket,30,29,512,15.15,2.69,27.24,1000,14.97,16.07,19.15
socket,30,29,1024,15.59,2.82,27.98,1000,15.42,16.90,20.27
socket,30,29,2048,23.85,3.71,43.38,1000,23.72,25.16,28.38
socket,30,29,4096,30.92,4.39,56.50,1000,30.77,32.22,34.83
socket,30,29,8192,46.39,5.50,85.65,1000,46.15,48.44,50.91
socket,30,29,16384,28.51,6.56,44.31,1000,28.31,34.30,38.35
socket,30,29,32768,74.62,12.62,92.90,1000,74.30,83.63,87.36
socket,30,29,65536,160.30,78.66,181.51,1000,159.88,180.43,189.80
socket,30,29,131072,340.30,255.37,367.23,1000,339.72,381.06,397.03
socket,30,29,262144,735.58,630.00,767.37,1000,735.46,827.23,894.65
socket,30,29,524288,1566.42,1413.06,1612.51,1000,1567.83,1740.75,1844.25
socket,30,29,1048576,2557.35,1707.69,2758.52,1000,2553.41,2809.42,2894.45
socket,31,30,1,6.55,1.81,11.03,1000,6.46,7.07,9.91
socket,31,30,2,7.20,2.59,11.91,1000,6.51,7.18,9.69
socket,31,30,4,6.72,1.87,11.60,1000,6.55,7.08,9.83
socket,31,30,8,6.55,1.82,10.91,1000,6.46,7.10,7.70
socket,31,30,16,6.63,1.82,11.13,1000,6.52,7.10,7.42
socket,31,30,32,6.93,1.92,11.63,1000,6.85,7.71,8.84
socket,31,30,64,7.04,1.92,12.44,1000,6.89,7.62,9.26
socket,31,30,128,14.42,2.52,25.78,1000,14.32,15.13,18.53
socket,31,30,256,14.80,2.50,26.48,1000,14.74,15.76,18.03
socket,31,30,512,16.27,2.79,28.94,1000,16.21,17.17,19.53
socket,31,30,1024,16.40,2.48,29.16,1000,16.28,17.56,19.69
socket,31,30,2048,24.34,3.18,44.40,1000,24.20,25.79,29.21
socket,31,30,4096,32.03,4.05,58.65,1000,31.88,33.46,36.36
socket,31,30,8192,47.85,5.17,88.50,1000,47.60,49.78,51.97
socket,31,30,16384,29.86,6.39,45.66,1000,29.41,35.47,39.58
socket,31,30,32768,76.78,12.57,95.40,1000,76.58,85.70,89.85
socket,31,30,65536,162.34,83.34,182.93,1000,162.19,182.19,191.19
socket,31,30,131072,345.55,260.12,370.91,1000,345.97,389.82,407.07
socket,31,30,262144,747.18,644.55,781.05,1000,746.33,845.28,928.63
socket,31,30,524288,1603.75,1451.03,1647.87,1000,1598.68,1785.75,1895.28
socket,31,30,1048576,2621.33,1718.37,2825.37,1000,2619.67,2900.69,3011.99
socket,32,31,1,5.88,1.52,10.26,1000,5.76,6.37,7.72
socket,32,31,2,5.82,1.48,10.08,1000,5.76,6.28,7.17
socket,32,31,4,5.85,1.43,10.29,1000,5.79,6.37,6.80
socket,32,31,8,5.90,1.45,10.28,1000,5.80,6.44,7.37
socket,32,31,16,5.81,1.43,10.25,1000,5.77,6.32,6.64
socket,32,31,32,6.52,1.46,11.25,1000,6.43,7.16,8.67
socket,32,31,64,6.37,1.45,11.09,1000,6.32,6.98,8.10
socket,32,31,128,13.60,1.66,25.51,1000,13.46,14.69,16.37
socket,32,31,256,14.15,1.72,26.39,1000,14.02,15.32,16.83
socket,32,31,512,15.45,1.80,28.29,1000,15.19,16.37,19.31
socket,32,31,1024,15.70,2.00,28.59,1000,15.58,17.11,19.51
socket,32,31,2048,24.55,2.65,45.62,1000,24.48,26.06,28.18
socket,32,31,4096,32.67,3.47,60.58,1000,32.47,34.34,37.42
socket,32,31,8192,49.05,4.88,91.33,1000,48.83,51.49,53.58
socket,32,31,16384,31.65,6.12,47.96,1000,31.36,37.03,40.36
socket,32,31,32768,78.97,12.06,97.52,1000,78.71,88.65,92.54
socket,32,31,65536,169.21,89.18,190.26,1000,169.87,189.02,195.83
socket,32,31,131072,357.90,273.92,382.81,1000,358.02,400.90,421.98
socket,32,31,262144,768.26,668.48,811.93,1000,764.13,871.03,945.21
socket,32,31,524288,1648.43,1501.05,1696.25,1000,1640.21,1839.72,1971.16
socket,32,31,1048576,2690.59,1765.20,2899.12,1000,2684.07,2954.67,3087.42
socket,33,32,1,7.20,3.40,11.08,1000,7.10,7.56,9.16
socket,33,32,2,7.28,3.37,11.35,1000,7.20,7.93,8.63
socket,33,32,4,7.22,3.36,11.16,1000,7.17,7.63,8.37
socket,33,32,8,7.21,3.35,11.23,1000,7.14,7.67,8.16
socket,33,32,16,7.28,3.36,11.30,1000,7.20,7.76,8.15
socket,33,32,32,7.77,3.54,12.21,1000,7.63,8.79,9.29
socket,33,32,64,7.63,3.59,11.86,1000,7.48,8.26,9.63
socket,33,32,128,17.09,4.18,29.41,1000,16.05,17.17,21.25
socket,33,32,256,16.72,4.19,28.95,1000,16.55,17.89,20.44
socket,33,32,512,17.32,4.32,29.85,1000,17.17,18.82,21.67
socket,33,32,1024,17.72,4.30,30.87,1000,17.49,19.70,21.96
socket,33,32,2048,25.83,4.88,45.84,1000,25.71,27.55,30.19
socket,33,32,4096,34.04,5.46,60.90,1000,33.81,36.37,38.40
socket,33,32,8192,50.32,6.48,91.96,1000,50.13,52.27,54.60
socket,33,32,16384,35.19,8.38,50.70,1000,34.71,41.09,45.07
socket,33,32,32768,84.30,16.69,102.01,1000,84.33,93.78,97.86
socket,33,32,65536,176.99,98.64,196.72,1000,176.91,198.24,209.01
socket,33,32,131072,374.59,288.60,398.83,1000,374.39,419.92,437.20
socket,33,32,262144,794.55,690.12,832.46,1000,791.63,896.82,966.12
socket,33,32,524288,1704.40,1547.68,1750.39,1000,1704.86,1900.13,2041.77
socket,33,32,1048576,2810.40,1835.81,3025.87,1000,2803.55,3083.64,3201.77
socket,34,33,1,7.58,2.55,11.99,1000,7.51,8.04,9.12
socket,34,33,2,7.94,2.55,12.42,1000,7.61,8.11,11.16
socket,34,33,4,7.66,2.56,11.99,1000,7.52,8.13,10.96
socket,34,33,8,7.71,2.53,12.14,1000,7.61,8.19,10.59
socket,34,33,16,7.60,2.50,11.95,1000,7.54,7.91,10.12
socket,34,33,32,8.15,2.63,12.87,1000,8.10,8.76,9.65
socket,34,33,64,7.97,2.65,12.55,1000,7.91,8.45,10.71
socket,34,33,128,17.13,3.40,30.12,1000,16.35,17.56,20.30
socket,34,33,256,16.91,3.39,29.61,1000,16.81,17.53,20.80
socket,34,33,512,18.15,3.43,31.19,1000,18.02,19.31,22.11
socket,34,33,1024,17.96,3.59,31.11,1000,17.84,19.21,22.32
socket,34,33,2048,26.77,4.22,48.35,1000,26.64,28.40,31.27
socket,34,33,4096,35.38,5.23,64.47,1000,35.15,37.57,40.21
socket,34,33,8192,52.60,6.41,97.01,1000,52.41,54.40,56.89
socket,34,33,16384,38.91,7.82,55.71,1000,38.56,44.59,47.62
socket,34,33,32768,89.20,17.84,108.34,1000,89.04,99.45,104.41
socket,34,33,65536,188.29,104.98,209.78,1000,187.76,209.25,220.30
socket,34,33,131072,396.71,308.14,424.21,1000,395.55,441.34,455.61
socket,34,33,262144,852.43,725.13,897.31,1000,849.46,953.76,1074.80
socket,34,33,524288,1820.52,1629.42,1875.17,1000,1815.20,2013.15,2142.90
socket,34,33,1048576,2873.80,1924.99,3102.97,1000,2866.03,3138.91,3237.07
socket,35,34,1,7.73,2.19,12.08,1000,7.61,8.24,9.38
socket,35,34,2,7.69,2.07,11.97,1000,7.64,8.00,9.39
socket,35,34,4,7.82,2.21,12.16,1000,7.65,8.12,11.06
socket,35,34,8,7.77,2.05,12.09,1000,7.65,8.30,9.24
socket,35,34,16,7.76,2.08,12.14,1000,7.64,8.39,10.02
socket,35,34,32,8.44,2.44,13.05,1000,8.33,9.15,10.15
socket,35,34,64,8.24,2.34,12.85,1000,8.17,8.88,10.53
socket,35,34,128,17.13,3.10,29.55,1000,17.06,17.97,20.85
socket,35,34,256,17.43,3.12,30.06,1000,17.29,18.34,20.98
socket,35,34,512,18.15,3.27,31.29,1000,18.03,19.25,21.94
socket,35,34,1024,18.54,3.27,32.16,1000,18.31,20.03,22.45
socket,35,34,2048,27.83,3.75,50.07,1000,27.57,29.65,32.04
socket,35,34,4096,36.54,4.51,66.13,1000,36.26,38.94,40.95
socket,35,34,8192,54.26,5.79,99.81,1000,54.04,56.93,58.78
socket,35,34,16384,37.65,6.59,54.96,1000,37.45,42.79,46.09
socket,35,34,32768,90.98,14.11,110.58,1000,90.76,102.20,105.76
socket,35,34,65536,192.14,101.03,215.33,1000,191.97,215.07,224.16
socket,35,34,131072,402.60,306.45,433.83,1000,402.34,452.57,471.88
socket,35,34,262144,865.81,741.15,910.41,1000,864.22,964.26,1066.91
socket,35,34,524288,1848.07,1654.93,1905.93,1000,1846.93,2046.97,2171.72
socket,35,34,1048576,2588.44,1954.99,2898.70,1000,2577.56,2897.31,3005.02
socket,36,35,1,8.03,2.41,12.86,1000,7.88,8.57,13.69
socket,36,35,2,9.08,3.73,14.06,1000,7.86,8.38,10.32
socket,36,35,4,8.74,3.27,13.72,1000,7.98,8.69,10.45
socket,36,35,8,7.83,2.27,12.61,1000,7.75,8.37,9.30
socket,36,35,16,8.02,2.40,12.87,1000,7.93,8.56,10.17
socket,36,35,32,8.26,2.50,13.28,1000,8.17,8.85,9.76
socket,36,35,64,8.41,2.54,13.41,1000,8.37,8.89,9.85
socket,36,35,128,17.31,3.24,30.40,1000,17.17,17.99,20.87
socket,36,35,256,17.90,3.33,31.42,1000,17.76,18.87,22.45
socket,36,35,512,18.72,3.35,33.09,1000,18.54,19.78,23.10
socket,36,35,1024,19.03,3.56,33.67,1000,18.84,20.48,22.17
socket,36,35,2048,28.64,4.04,51.63,1000,28.46,30.61,33.15
socket,36,35,4096,37.46,4.92,68.17,1000,37.25,39.25,43.48
socket,36,35,8192,55.51,5.94,102.37,1000,55.23,57.81,60.13
socket,36,35,16384,39.51,6.79,56.70,1000,39.08,45.14,47.68
socket,36,35,32768,93.25,16.00,112.68,1000,93.14,103.46,108.56
socket,36,35,65536,194.17,96.88,217.05,1000,193.71,217.05,225.84
socket,36,35,131072,413.27,315.07,441.98,1000,413.01,462.52,483.09
socket,36,35,262144,882.14,749.67,926.55,1000,880.46,1001.99,1083.70
socket,36,35,524288,1891.99,1707.73,1948.11,1000,1886.95,2100.16,2232.69
socket,36,35,1048576,3031.68,2010.28,3271.40,1000,3026.44,3304.22,3428.82
socket,37,36,1,7.93,2.37,11.98,1000,7.82,8.44,12.46
socket,37,36,2,7.86,2.33,12.24,1000,7.71,8.17,11.48
socket,37,36,4,7.80,2.39,11.84,1000,7.67,8.35,10.14
socket,37,36,8,7.68,2.30,11.82,1000,7.62,8.02,9.41
socket,37,36,16,7.75,2.28,11.86,1000,7.67,8.19,9.45
socket,37,36,32,8.35,2.55,12.77,1000,8.35,8.85,11.35
socket,37,36,64,9.21,2.48,13.81,1000,8.15,8.75,10.44
socket,37,36,128,18.23,3.00,31.49,1000,18.04,19.22,22.74
socket,37,36,256,18.19,2.94,31.36,1000,18.07,19.03,22.13
socket,37,36,512,18.90,2.84,32.88,1000,18.76,19.85,23.21
socket,37,36,1024,19.40,2.94,33.91,1000,19.28,20.88,23.68
socket,37,36,2048,29.68,3.40,53.83,1000,29.47,31.56,33.58
socket,37,36,4096,38.27,4.09,69.70,1000,37.98,40.71,43.26
socket,37,36,8192,56.70,5.31,104.81,1000,56.49,59.06,61.15
socket,37,36,16384,39.26,7.27,57.33,1000,38.78,44.70,48.14
socket,37,36,32768,96.10,13.81,116.46,1000,95.86,106.95,111.28
socket,37,36,65536,203.94,102.07,227.55,1000,203.80,226.42,236.07
socket,37,36,131072,431.10,326.57,460.49,1000,431.19,480.69,500.79
socket,37,36,262144,914.40,783.43,960.45,1000,912.07,1024.97,1096.23
socket,37,36,524288,1955.19,1751.36,2014.90,1000,1952.52,2154.24,2394.94
socket,37,36,1048576,3243.48,2110.69,3480.18,1000,3233.99,3557.38,3735.14
socket,38,37,1,8.00,2.44,12.77,1000,7.87,8.47,11.06
socket,38,37,2,7.93,2.29,12.72,1000,7.84,8.44,10.11
socket,38,37,4,7.88,2.34,12.65,1000,7.82,8.36,9.14
socket,38,37,8,8.02,2.28,12.92,1000,7.94,8.58,9.97
socket,38,37,16,8.13,2.37,14.04,1000,7.84,8.38,10.46
socket,38,37,32,8.48,2.52,13.55,1000,8.39,9.08,10.19
socket,38,37,64,8.40,2.58,13.36,1000,8.29,8.98,11.59
socket,38,37,128,18.56,2.96,32.81,1000,18.33,19.54,22.83
socket,38,37,256,19.04,3.26,33.46,1000,18.78,19.68,22.66
socket,38,37,512,19.62,3.28,34.38,1000,19.48,20.69,24.21
socket,38,37,1024,20.35,3.45,35.71,1000,19.98,22.15,25.02
socket,38,37,2048,29.98,3.77,54.56,1000,29.65,31.57,34.15
socket,38,37,4096,39.47,4.46,71.95,1000,38.99,41.63,44.08
socket,38,37,8192,58.52,5.78,108.32,1000,58.29,61.23,63.49
socket,38,37,16384,39.70,6.60,60.32,1000,39.37,45.82,51.37
socket,38,37,32768,100.75,13.37,123.37,1000,100.42,111.90,116.84
socket,38,37,65536,213.28,96.98,239.41,1000,213.95,234.52,245.09
socket,38,37,131072,454.55,337.99,485.87,1000,454.73,503.90,519.51
socket,38,37,262144,970.72,827.62,1018.74,1000,970.78,1091.69,1198.04
socket,38,37,524288,2078.58,1854.89,2145.06,1000,2075.62,2277.02,2468.00
socket,38,37,1048576,3429.00,2247.65,3682.69,1000,3419.95,3718.68,3885.91
socket,39,38,1,8.27,2.41,12.95,1000,8.17,8.74,11.68
socket,39,38,2,8.31,2.42,13.08,1000,8.22,8.88,10.71
socket,39,38,4,8.16,2.28,12.90,1000,8.09,8.65,11.03
socket,39,38,8,8.16,2.35,12.92,1000,8.10,8.71,9.64
socket,39,38,16,8.21,2.34,12.97,1000,8.13,8.75,10.16
socket,39,38,32,8.76,2.50,13.83,1000,8.66,9.55,13.23
socket,39,38,64,8.58,2.47,13.68,1000,8.49,9.20,10.99
socket,39,38,128,18.40,2.88,32.40,1000,18.19,19.35,22.99
socket,39,38,256,18.87,2.92,33.22,1000,18.81,19.50,21.05
socket,39,38,512,19.80,2.85,34.64,1000,19.69,20.94,23.57
socket,39,38,1024,19.72,2.71,34.74,1000,19.60,21.26,23.68
socket,39,38,2048,30.92,3.49,56.06,1000,30.60,32.36,35.06
socket,39,38,4096,40.24,4.32,73.40,1000,40.00,42.81,44.89
socket,39,38,8192,59.82,5.57,110.67,1000,59.62,62.29,64.10
socket,39,38,16384,42.97,6.80,63.36,1000,42.59,48.87,52.37
socket,39,38,32768,103.61,13.13,126.39,1000,103.33,115.32,119.98
