mapby,p,comm,size,latency,min,max,iterations,p50,p95,p99
node,15,14,128,0.22,0.09,1.44,1000,0.20,0.29,0.34
node,15,14,256,1.29,0.19,7.75,1000,1.30,1.48,1.77
node,15,14,512,2.85,0.34,18.56,1000,2.85,3.08,3.30
node,15,14,1024,5.86,0.61,39.08,1000,5.85,6.17,6.40
node,15,14,2048,0.68,0.15,7.56,1000,0.67,0.73,0.84
node,15,14,4096,1.06,0.19,12.83,1000,0.97,1.04,1.17
node,15,14,8192,1.87,0.27,23.69,1000,1.70,1.91,2.04
node,15,14,16384,4.09,0.55,51.09,1000,3.27,3.54,7.49
node,15,14,32768,6.97,1.19,86.06,1000,6.94,7.36,7.59
node,15,14,65536,14.77,2.41,180.58,1000,14.56,15.59,16.09
node,15,14,131072,31.34,5.07,366.38,1000,31.40,33.69,34.61
node,15,14,262144,319.32,31.56,592.72,1000,316.02,320.28,450.21
node,15,14,524288,607.80,52.87,1146.70,1000,598.25,702.35,766.37
node,15,14,1048576,1128.41,97.35,2136.93,1000,1114.13,1239.10,1312.98
node,16,15,1,0.40,0.08,4.60,1000,0.39,0.43,0.63
node,16,15,2,0.39,0.08,4.48,1000,0.39,0.43,0.46
node,16,15,4,0.39,0.08,4.48,1000,0.38,0.42,0.50
node,16,15,8,0.39,0.08,4.46,1000,0.38,0.42,0.55
node,16,15,16,0.39,0.08,4.45,1000,0.38,0.42,0.50
node,16,15,32,0.41,0.08,4.79,1000,0.40,0.46,0.53
node,16,15,64,0.52,0.09,6.48,1000,0.51,0.56,0.70
node,16,15,128,0.52,0.09,6.46,1000,0.51,0.57,0.63
node,16,15,256,0.75,0.21,7.27,1000,0.75,0.82,0.88
node,16,15,512,1.03,0.35,9.22,1000,1.03,1.11,1.18
node,16,15,1024,1.47,0.62,10.74,1000,1.46,1.58,1.63
node,16,15,2048,0.93,0.15,12.09,1000,0.92,0.98,1.15
node,16,15,4096,1.27,0.19,16.89,1000,1.25,1.30,1.44
node,16,15,8192,2.11,0.26,28.96,1000,2.11,2.24,2.30
node,16,15,16384,3.63,0.58,48.25,1000,3.60,3.88,4.08
node,16,15,32768,8.36,1.30,112.27,1000,7.43,8.12,71.71
node,16,15,65536,15.38,2.74,200.27,1000,15.07,16.40,18.23
node,16,15,131072,32.15,6.32,397.93,1000,31.94,34.67,37.61
node,16,15,262144,343.47,31.32,646.02,1000,340.81,345.01,482.01
node,16,15,524288,634.25,52.72,1205.43,1000,628.15,647.62,805.28
node,16,15,1048576,1186.01,96.28,2251.55,1000,1172.02,1300.91,1372.62
node,17,16,1,0.18,0.08,1.05,1000,0.18,0.20,0.22
node,17,16,2,0.19,0.09,1.15,1000,0.18,0.21,0.23
node,17,16,4,0.18,0.08,1.14,1000,0.18,0.20,0.29
node,17,16,8,0.18,0.08,1.07,1000,0.17,0.19,0.20
node,17,16,16,0.18,0.08,1.02,1000,0.17,0.19,0.20
node,17,16,32,0.17,0.08,1.01,1000,0.17,0.20,0.21
node,17,16,64,0.18,0.09,0.99,1000,0.18,0.20,0.25
node,17,16,128,0.20,0.09,1.24,1000,0.19,0.23,0.29
node,17,16,256,0.48,0.22,1.88,1000,0.48,0.54,0.57
node,17,16,512,0.79,0.35,4.40,1000,0.79,0.89,0.95
node,17,16,1024,1.36,0.63,6.08,1000,1.35,1.45,1.50
node,17,16,2048,0.63,0.15,7.65,1000,0.63,0.69,0.80
node,17,16,4096,0.98,0.19,13.02,1000,0.98,1.03,1.08
node,17,16,8192,1.72,0.27,24.05,1000,1.71,1.88,1.99
node,17,16,16384,3.36,0.57,46.59,1000,3.20,3.44,3.74
node,17,16,32768,7.90,1.31,111.20,1000,7.08,7.71,61.57
node,17,16,65536,14.97,2.79,205.18,1000,14.77,15.99,16.57
node,17,16,131072,31.95,7.15,413.14,1000,31.81,34.84,36.24
node,17,16,262144,369.19,30.79,694.44,1000,366.15,370.73,491.67
node,17,16,524288,681.54,52.52,1298.50,1000,673.23,756.20,846.97
node,17,16,1048576,1281.83,95.60,2444.46,1000,1264.02,1413.01,1503.59
node,18,17,1,0.17,0.08,1.07,1000,0.17,0.19,0.21
node,18,17,2,0.17,0.08,1.03,1000,0.17,0.18,0.20
node,18,17,4,0.16,0.08,0.98,1000,0.16,0.18,0.19
node,18,17,8,0.16,0.08,1.01,1000,0.16,0.18,0.20
node,18,17,16,0.16,0.08,0.98,1000,0.16,0.18,0.19
node,18,17,32,0.16,0.08,0.95,1000,0.16,0.17,0.19
node,18,17,64,0.18,0.09,1.05,1000,0.17,0.24,0.32
node,18,17,128,0.20,0.09,1.30,1000,0.19,0.27,0.37
node,18,17,256,0.40,0.20,2.33,1000,0.39,0.47,0.55
node,18,17,512,0.72,0.34,4.29,1000,0.71,0.80,0.83
node,18,17,1024,1.08,0.61,6.45,1000,1.07,1.16,1.21
node,18,17,2048,0.66,0.15,8.67,1000,0.65,0.72,0.78
node,18,17,4096,0.99,0.19,13.99,1000,0.99,1.04,1.14
node,18,17,8192,1.72,0.26,25.40,1000,1.71,1.85,1.92
node,18,17,16384,3.70,0.58,55.04,1000,3.31,3.58,4.15
node,18,17,32768,7.60,1.22,113.05,1000,7.06,7.63,10.95
node,18,17,65536,15.03,2.29,218.90,1000,14.82,15.98,16.59
node,18,17,131072,31.77,4.53,440.59,1000,31.69,34.27,35.40
node,18,17,262144,385.41,31.42,723.99,1000,382.17,386.57,519.20
node,18,17,524288,713.34,53.25,1354.64,1000,706.00,754.05,879.34
node,18,17,1048576,1362.79,96.29,2609.63,1000,1347.91,1477.91,1555.88
node,19,18,1,0.18,0.08,1.15,1000,0.18,0.20,0.23
node,19,18,2,0.18,0.08,1.16,1000,0.18,0.20,0.22
node,19,18,4,0.18,0.08,1.14,1000,0.17,0.19,0.21
node,19,18,8,0.17,0.08,1.14,1000,0.17,0.19,0.21
node,19,18,16,0.16,0.08,1.05,1000,0.16,0.18,0.20
node,19,18,32,0.16,0.08,1.00,1000,0.16,0.18,0.20
node,19,18,64,0.21,0.09,1.84,1000,0.18,0.32,0.35
node,19,18,128,0.24,0.09,2.13,1000,0.20,0.35,0.38
node,19,18,256,0.43,0.19,2.68,1000,0.42,0.49,0.54
node,19,18,512,0.68,0.33,4.72,1000,0.67,0.76,0.79
node,19,18,1024,1.12,0.61,6.76,1000,1.10,1.20,1.26
node,19,18,2048,0.65,0.15,8.90,1000,0.64,0.69,0.80
node,19,18,4096,1.26,0.19,19.97,1000,0.97,1.02,1.13
node,19,18,8192,1.94,0.27,30.84,1000,1.67,1.85,2.06
node,19,18,16384,3.43,0.55,53.36,1000,3.28,3.54,3.83
node,19,18,32768,7.17,1.12,112.23,1000,7.04,7.51,7.78
node,19,18,65536,14.97,2.38,231.83,1000,14.80,15.92,16.61
node,19,18,131072,31.66,4.94,466.04,1000,31.64,34.18,35.56
node,19,18,262144,417.31,31.18,789.39,1000,413.63,418.44,546.75
node,19,18,524288,753.83,52.49,1436.84,1000,747.23,802.50,900.73
node,19,18,1048576,1440.34,96.25,2760.57,1000,1421.34,1578.94,1663.30
node,20,19,1,0.18,0.08,1.17,1000,0.17,0.19,0.21
node,20,19,2,0.17,0.08,1.13,1000,0.16,0.18,0.31
node,20,19,4,0.16,0.08,1.15,1000,0.16,0.17,0.19
node,20,19,8,0.15,0.08,1.02,1000,0.15,0.16,0.18
node,20,19,16,0.15,0.08,1.02,1000,0.15,0.16,0.18
node,20,19,32,0.38,0.08,5.64,1000,0.15,0.16,0.18
node,20,19,64,0.18,0.09,1.37,1000,0.17,0.29,0.32
node,20,19,128,0.21,0.09,1.78,1000,0.19,0.33,0.36
node,20,19,256,0.46,0.20,3.07,1000,0.46,0.51,0.55
node,20,19,512,0.70,0.34,5.13,1000,0.69,0.77,0.81
node,20,19,1024,1.13,0.62,7.28,1000,1.11,1.20,1.29
node,20,19,2048,0.65,0.15,9.66,1000,0.64,0.69,0.78
node,20,19,4096,0.94,0.18,14.82,1000,0.95,1.01,1.07
node,20,19,8192,1.88,0.26,31.45,1000,1.66,1.82,1.94
node,20,19,16384,3.68,0.55,60.76,1000,3.31,3.63,4.08
node,20,19,32768,7.54,1.18,124.29,1000,7.12,7.68,8.17
node,20,19,65536,15.15,2.76,245.89,1000,14.95,16.22,17.69
node,20,19,131072,32.72,6.67,499.90,1000,32.26,34.84,35.97
node,20,19,262144,428.79,31.56,811.39,1000,425.40,430.86,558.23
node,20,19,524288,807.69,53.00,1548.74,1000,801.02,853.26,962.49
node,20,19,1048576,1530.30,97.31,2943.90,1000,1509.07,1680.33,1748.99
node,21,20,1,0.17,0.08,1.02,1000,0.17,0.18,0.20
node,21,20,2,0.18,0.08,1.42,1000,0.16,0.18,0.45
node,21,20,4,0.17,0.08,1.14,1000,0.16,0.18,0.31
node,21,20,8,0.16,0.08,1.12,1000,0.16,0.17,0.20
node,21,20,16,0.15,0.08,1.11,1000,0.15,0.17,0.22
node,21,20,32,0.15,0.08,1.04,1000,0.14,0.16,0.23
node,21,20,64,0.19,0.09,1.74,1000,0.17,0.31,0.33
node,21,20,128,0.21,0.09,2.11,1000,0.19,0.33,0.37
node,21,20,256,0.45,0.19,3.58,1000,0.44,0.52,0.55
node,21,20,512,0.68,0.33,5.40,1000,0.67,0.76,0.79
node,21,20,1024,1.12,0.61,7.86,1000,1.09,1.19,1.26
node,21,20,2048,0.65,0.15,10.05,1000,0.64,0.68,0.80
node,21,20,4096,1.06,0.19,17.91,1000,0.96,1.01,1.12
node,21,20,8192,1.92,0.26,33.97,1000,1.67,1.84,1.99
node,21,20,16384,3.72,0.55,63.14,1000,3.33,3.68,4.26
node,21,20,32768,7.67,1.22,132.24,1000,7.22,7.92,10.29
node,21,20,65536,15.32,2.79,258.30,1000,15.11,16.51,17.15
node,21,20,131072,32.92,7.63,526.30,1000,33.10,35.80,37.13
node,21,20,262144,464.30,31.56,881.85,1000,460.44,466.04,617.27
node,21,20,524288,836.86,53.04,1603.09,1000,828.69,914.83,996.56
node,21,20,1048576,1590.18,97.06,3064.20,1000,1573.97,1708.54,1792.13
node,22,21,1,0.18,0.08,1.35,1000,0.17,0.19,0.67
node,22,21,2,0.17,0.08,1.25,1000,0.17,0.19,0.23
node,22,21,4,0.16,0.08,1.25,1000,0.16,0.18,0.21
node,22,21,8,0.15,0.08,1.17,1000,0.15,0.17,0.19
node,22,21,16,0.15,0.08,1.16,1000,0.15,0.17,0.19
node,22,21,32,0.21,0.08,2.37,1000,0.15,0.17,0.26
node,22,21,64,0.29,0.09,4.00,1000,0.17,0.26,0.32
node,22,21,128,0.45,0.09,7.40,1000,0.19,0.29,0.40
node,22,21,256,0.47,0.20,4.92,1000,0.41,0.47,0.53
node,22,21,512,0.74,0.34,7.30,1000,0.66,0.74,1.03
node,22,21,1024,1.06,0.61,8.06,1000,1.06,1.13,1.19
node,22,21,2048,0.70,0.15,11.76,1000,0.63,0.69,0.81
node,22,21,4096,0.93,0.18,16.14,1000,0.94,1.01,1.11
node,22,21,8192,1.76,0.26,32.17,1000,1.64,1.83,2.00
node,22,21,16384,3.34,0.52,60.27,1000,3.31,3.59,3.78
node,22,21,32768,7.22,1.13,130.19,1000,7.16,7.75,8.18
node,22,21,65536,15.23,2.27,270.88,1000,15.03,16.28,17.33
node,22,21,131072,32.89,4.60,552.87,1000,33.00,35.51,36.14
node,22,21,262144,459.08,31.96,869.82,1000,455.17,460.66,601.26
node,22,21,524288,836.57,53.26,1598.47,1000,829.38,884.61,988.07
node,22,21,1048576,1655.25,96.70,3196.43,1000,1638.36,1781.16,1876.93
node,23,22,1,0.16,0.08,1.22,1000,0.15,0.17,0.18
node,23,22,2,0.16,0.08,1.22,1000,0.15,0.17,0.20
node,23,22,4,0.15,0.08,1.21,1000,0.15,0.17,0.18
node,23,22,8,0.14,0.08,1.17,1000,0.14,0.16,0.17
node,23,22,16,0.14,0.08,1.16,1000,0.14,0.16,0.16
node,23,22,32,0.14,0.08,1.11,1000,0.14,0.15,0.17
node,23,22,64,0.18,0.08,1.82,1000,0.17,0.28,0.32
node,23,22,128,0.26,0.09,3.53,1000,0.19,0.30,0.34
node,23,22,256,0.44,0.20,3.71,1000,0.44,0.51,0.54
node,23,22,512,0.80,0.34,8.63,1000,0.69,0.75,0.85
node,23,22,1024,1.40,0.62,14.14,1000,1.13,1.20,1.41
node,23,22,2048,0.90,0.15,16.79,1000,0.63,0.69,0.85
node,23,22,4096,1.00,0.19,18.44,1000,0.96,1.02,1.12
node,23,22,8192,1.92,0.26,37.45,1000,1.65,1.82,2.02
node,23,22,16384,3.33,0.51,62.56,1000,3.30,3.59,3.74
node,23,22,32768,7.19,1.16,135.72,1000,7.14,7.68,7.92
node,23,22,65536,15.24,2.40,284.16,1000,15.03,16.22,16.67
node,23,22,131072,33.00,5.17,584.91,1000,32.65,35.35,36.15
node,23,22,262144,504.69,32.11,965.45,1000,494.81,499.48,588.84
node,23,22,524288,880.09,52.95,1685.02,1000,872.68,948.53,1037.61
node,23,22,1048576,1742.20,95.97,3369.26,1000,1726.22,1861.81,1944.90
node,24,23,1,0.20,0.08,2.60,1000,0.15,0.16,0.19
node,24,23,2,0.20,0.08,2.53,1000,0.15,0.16,0.22
node,24,23,4,0.20,0.08,2.48,1000,0.14,0.16,0.18
node,24,23,8,0.24,0.08,3.58,1000,0.14,0.16,0.19
node,24,23,16,0.14,0.08,1.19,1000,0.14,0.15,0.17
node,24,23,32,0.23,0.08,3.31,1000,0.13,0.15,0.17
node,24,23,64,0.26,0.09,3.70,1000,0.18,0.24,0.30
node,24,23,128,0.51,0.09,9.54,1000,0.20,0.29,0.52
node,24,23,256,0.53,0.20,5.22,1000,0.48,0.53,0.68
node,24,23,512,0.78,0.34,8.04,1000,0.72,0.78,0.82
node,24,23,1024,1.22,0.61,10.27,1000,1.16,1.23,1.27
node,24,23,2048,0.66,0.15,11.73,1000,0.63,0.67,0.84
node,24,23,4096,0.96,0.19,18.15,1000,0.96,1.01,1.08
node,24,23,8192,1.69,0.26,33.40,1000,1.69,1.87,1.99
node,24,23,16384,3.35,0.58,65.31,1000,3.32,3.73,3.89
node,24,23,32768,7.32,1.17,143.44,1000,7.24,7.90,8.19
node,24,23,65536,15.27,2.62,295.40,1000,15.15,16.38,16.82
node,24,23,131072,32.73,6.39,602.84,1000,32.78,35.40,36.39
node,24,23,262144,530.45,32.22,1014.37,1000,528.12,533.43,605.41
node,24,23,524288,967.46,53.14,1865.82,1000,959.33,1041.41,1121.75
node,24,23,1048576,1824.41,96.67,3526.54,1000,1798.68,1964.52,2100.83
node,25,24,1,0.16,0.08,1.34,1000,0.15,0.17,0.31
node,25,24,2,0.15,0.08,1.22,1000,0.15,0.16,0.23
node,25,24,4,0.15,0.08,1.27,1000,0.15,0.16,0.25
node,25,24,8,0.14,0.08,1.14,1000,0.14,0.16,0.17
node,25,24,16,0.14,0.08,1.13,1000,0.14,0.16,0.17
node,25,24,32,0.14,0.08,1.03,1000,0.14,0.15,0.19
node,25,24,64,0.19,0.09,2.24,1000,0.18,0.24,0.34
node,25,24,128,0.22,0.09,2.73,1000,0.21,0.27,0.33
node,25,24,256,0.46,0.19,4.50,1000,0.45,0.50,0.64
node,25,24,512,0.71,0.33,7.16,1000,0.70,0.77,0.82
node,25,24,1024,1.10,0.61,9.68,1000,1.09,1.14,1.21
node,25,24,2048,0.68,0.15,12.85,1000,0.63,0.68,0.80
node,25,24,4096,1.16,0.18,24.02,1000,0.97,1.04,1.11
node,25,24,8192,2.01,0.27,42.76,1000,1.84,2.02,2.12
node,25,24,16384,3.94,0.59,81.24,1000,3.55,3.89,6.78
node,25,24,32768,7.59,1.24,154.90,1000,7.44,8.16,8.36
node,25,24,65536,15.60,2.81,312.46,1000,15.45,16.81,17.12
node,25,24,131072,33.51,7.51,632.30,1000,33.69,36.48,38.14
node,25,24,262144,537.82,31.84,1028.90,1000,535.40,539.91,642.92
node,25,24,524288,977.81,52.79,1882.44,1000,968.68,1072.89,1126.88
node,25,24,1048576,1859.62,95.87,3597.72,1000,1843.37,1980.08,2055.29
node,26,25,1,0.21,0.08,2.69,1000,0.15,0.17,0.19
node,26,25,2,0.19,0.08,2.42,1000,0.14,0.16,0.21
node,26,25,4,0.14,0.08,1.18,1000,0.14,0.15,0.17
node,26,25,8,0.14,0.08,1.16,1000,0.14,0.15,0.16
node,26,25,16,0.18,0.08,2.26,1000,0.14,0.15,0.16
node,26,25,32,0.23,0.08,3.44,1000,0.13,0.14,0.43
node,26,25,64,0.26,0.09,4.01,1000,0.19,0.30,0.32
node,26,25,128,0.37,0.09,6.94,1000,0.23,0.32,0.35
node,26,25,256,0.57,0.20,7.55,1000,0.47,0.52,0.64
node,26,25,512,0.74,0.33,8.14,1000,0.74,0.80,0.88
node,26,25,1024,1.29,0.61,14.39,1000,1.10,1.17,1.21
node,26,25,2048,0.64,0.15,12.42,1000,0.64,0.68,0.78
node,26,25,4096,1.03,0.19,21.59,1000,0.98,1.05,1.13
node,26,25,8192,2.04,0.27,45.17,1000,1.88,2.02,2.15
node,26,25,16384,3.63,0.60,77.62,1000,3.59,3.85,4.08
node,26,25,32768,7.53,1.22,160.39,1000,7.44,8.08,8.28
node,26,25,65536,15.54,2.33,325.16,1000,15.38,16.63,17.97
node,26,25,131072,33.20,4.57,657.72,1000,33.29,35.79,37.38
node,26,25,262144,534.17,32.62,1019.01,1000,531.92,535.81,624.99
node,26,25,524288,1019.94,53.04,1967.00,1000,1012.36,1079.25,1181.01
node,26,25,1048576,1949.09,96.37,3777.65,1000,1927.20,2085.05,2184.08
node,27,26,1,0.15,0.08,1.22,1000,0.14,0.16,0.17
node,27,26,2,0.19,0.08,2.40,1000,0.14,0.16,0.23
node,27,26,4,0.18,0.08,2.34,1000,0.14,0.15,0.26
node,27,26,8,0.18,0.08,2.27,1000,0.14,0.15,0.16
node,27,26,16,0.14,0.08,1.10,1000,0.14,0.15,0.16
node,27,26,32,0.18,0.08,2.14,1000,0.13,0.14,0.15
node,27,26,64,0.34,0.09,6.28,1000,0.30,0.33,0.42
node,27,26,128,0.26,0.09,4.12,1000,0.26,0.34,0.36
node,27,26,256,0.49,0.19,5.30,1000,0.49,0.55,0.59
node,27,26,512,0.87,0.33,11.20,1000,0.77,0.82,0.90
node,27,26,1024,1.30,0.60,13.53,1000,1.11,1.18,1.29
node,27,26,2048,0.73,0.15,15.21,1000,0.63,0.67,0.76
node,27,26,4096,1.14,0.18,25.17,1000,1.01,1.09,1.20
node,27,26,8192,1.95,0.27,44.62,1000,1.90,2.01,2.11
node,27,26,16384,3.62,0.53,80.61,1000,3.59,3.85,4.09
node,27,26,32768,7.52,1.16,167.18,1000,7.44,8.01,8.30
node,27,26,65536,15.43,2.36,337.26,1000,15.27,16.50,16.98
node,27,26,131072,32.98,5.17,678.29,1000,33.08,35.69,38.55
node,27,26,262144,576.90,31.99,1106.84,1000,574.49,580.34,669.52
node,27,26,524288,1074.69,54.06,2076.84,1000,1063.60,1173.61,1255.15
node,27,26,1048576,2019.71,96.49,3917.02,1000,1999.59,2147.38,2275.98
node,28,27,1,0.23,0.08,3.68,1000,0.14,0.16,0.23
node,28,27,2,0.15,0.08,1.28,1000,0.14,0.16,0.30
node,28,27,4,0.14,0.08,1.17,1000,0.14,0.15,0.16
node,28,27,8,0.18,0.08,2.40,1000,0.14,0.15,0.17
node,28,27,16,0.14,0.08,1.12,1000,0.14,0.15,0.16
node,28,27,32,0.18,0.08,2.31,1000,0.13,0.15,0.18
node,28,27,64,0.48,0.09,9.41,1000,0.22,0.30,0.39
node,28,27,128,0.47,0.09,9.96,1000,0.25,0.31,0.36
node,28,27,256,0.53,0.20,6.90,1000,0.48,0.54,0.59
node,28,27,512,0.82,0.33,10.92,1000,0.73,0.79,0.85
node,28,27,1024,1.17,0.61,11.88,1000,1.12,1.18,1.25
node,28,27,2048,0.63,0.15,13.10,1000,0.63,0.67,0.76
node,28,27,4096,1.02,0.19,22.97,1000,1.02,1.09,1.19
node,28,27,8192,1.91,0.26,45.21,1000,1.90,2.02,2.07
node,28,27,16384,3.62,0.52,83.77,1000,3.60,3.85,4.27
node,28,27,32768,7.70,1.17,177.64,1000,7.49,8.11,8.46
node,28,27,65536,15.56,2.67,351.10,1000,15.49,16.73,17.18
node,28,27,131072,33.17,6.30,708.93,1000,33.28,35.77,38.09
node,28,27,262144,587.60,32.07,1127.54,1000,584.38,590.19,713.69
node,28,27,524288,1080.44,53.33,2085.98,1000,1071.83,1154.18,1235.93
node,28,27,1048576,2083.30,96.99,4025.67,1000,2046.23,2223.64,2344.53
node,29,28,1,0.15,0.08,1.28,1000,0.15,0.16,0.18
node,29,28,2,0.15,0.08,1.24,1000,0.15,0.16,0.21
node,29,28,4,0.15,0.08,1.33,1000,0.15,0.16,0.22
node,29,28,8,0.15,0.08,1.31,1000,0.14,0.15,0.16
node,29,28,16,0.15,0.08,1.40,1000,0.14,0.15,0.28
node,29,28,32,0.14,0.08,1.16,1000,0.14,0.15,0.16
node,29,28,64,0.22,0.08,3.17,1000,0.21,0.25,0.33
node,29,28,128,0.25,0.09,4.19,1000,0.25,0.29,0.35
node,29,28,256,0.51,0.19,6.08,1000,0.50,0.56,0.62
node,29,28,512,0.76,0.33,8.92,1000,0.76,0.84,0.90
node,29,28,1024,1.18,0.61,11.38,1000,1.17,1.25,1.30
node,29,28,2048,0.65,0.15,13.83,1000,0.64,0.68,0.79
node,29,28,4096,1.04,0.19,24.07,1000,1.03,1.10,1.15
node,29,28,8192,1.94,0.26,47.41,1000,1.93,2.06,2.15
node,29,28,16384,3.88,0.59,92.73,1000,3.65,4.00,4.45
node,29,28,32768,7.82,1.25,183.80,1000,7.57,8.32,8.77
node,29,28,65536,15.68,2.75,364.52,1000,15.64,17.00,17.46
node,29,28,131072,33.80,7.70,737.99,1000,33.98,36.60,37.54
node,29,28,262144,598.68,31.85,1147.45,1000,593.44,608.59,763.00
node,29,28,524288,1122.16,54.11,2169.27,1000,1112.27,1193.67,1290.46
node,29,28,1048576,2146.03,96.10,4166.03,1000,2120.77,2305.94,2388.33
node,30,29,1,0.23,0.08,3.63,1000,0.15,0.16,0.18
node,30,29,2,0.30,0.08,4.48,1000,0.15,0.16,0.22
node,30,29,4,0.23,0.08,3.55,1000,0.15,0.16,0.18
node,30,29,8,0.23,0.08,3.61,1000,0.15,0.16,0.23
node,30,29,16,0.19,0.08,2.49,1000,0.15,0.16,0.18
node,30,29,32,0.15,0.08,1.12,1000,0.14,0.15,0.16
node,30,29,64,0.31,0.09,5.78,1000,0.22,0.30,0.32
node,30,29,128,0.31,0.09,5.78,1000,0.26,0.33,0.57
node,30,29,256,0.59,0.19,8.61,1000,0.50,0.57,0.63
node,30,29,512,0.81,0.33,10.34,1000,0.76,0.86,0.90
node,30,29,1024,1.24,0.60,12.90,1000,1.19,1.31,1.38
node,30,29,2048,0.65,0.15,14.29,1000,0.65,0.69,0.79
node,30,29,4096,1.10,0.19,26.56,1000,1.05,1.11,1.20
node,30,29,8192,1.95,0.26,49.25,1000,1.95,2.06,2.13
node,30,29,16384,3.71,0.54,91.78,1000,3.64,3.94,4.06
node,30,29,32768,7.68,1.14,189.12,1000,7.52,8.21,8.39
node,30,29,65536,15.61,2.24,376.49,1000,15.56,16.83,17.29
node,30,29,131072,33.65,4.51,764.04,1000,33.73,36.25,39.05
node,30,29,262144,640.48,31.84,1235.38,1000,636.94,645.49,771.58
node,30,29,524288,1192.41,53.85,2314.33,1000,1175.97,1314.22,1365.06
node,30,29,1048576,2356.60,96.47,4599.82,1000,2324.26,2507.46,2599.82
node,31,30,1,0.19,0.08,2.49,1000,0.15,0.16,0.19
node,31,30,2,0.26,0.08,4.74,1000,0.15,0.16,0.19
node,31,30,4,0.18,0.08,2.48,1000,0.14,0.15,0.23
node,31,30,8,0.29,0.08,5.75,1000,0.14,0.15,0.19
node,31,30,16,0.14,0.08,1.20,1000,0.14,0.15,0.16
node,31,30,32,0.14,0.08,1.37,1000,0.14,0.15,0.47
node,31,30,64,0.37,0.09,7.97,1000,0.22,0.26,0.33
node,31,30,128,0.27,0.09,4.85,1000,0.27,0.31,0.36
node,31,30,256,0.59,0.20,8.10,1000,0.54,0.60,0.65
node,31,30,512,0.89,0.33,9.69,1000,0.86,1.00,1.04
node,31,30,1024,1.42,0.61,12.42,1000,1.44,1.53,1.57
node,31,30,2048,0.66,0.15,14.97,1000,0.64,0.68,0.78
node,31,30,4096,1.09,0.18,27.34,1000,1.05,1.11,1.23
node,31,30,8192,1.97,0.26,51.52,1000,1.96,2.07,2.16
node,31,30,16384,3.66,0.52,93.35,1000,3.64,3.90,4.06
node,31,30,32768,7.80,1.19,198.15,1000,7.57,8.22,11.97
node,31,30,65536,15.66,2.39,391.87,1000,15.61,16.83,17.27
node,31,30,131072,33.58,5.15,790.00,1000,33.65,36.10,38.13
node,31,30,262144,649.07,32.32,1249.74,1000,644.83,653.46,808.03
node,31,30,524288,1213.49,53.50,2349.50,1000,1201.09,1330.52,1384.18
node,31,30,1048576,2367.50,97.24,4612.45,1000,2342.41,2512.46,2635.84
node,32,31,1,0.40,0.08,8.06,1000,0.32,0.34,0.56
node,32,31,2,0.35,0.08,6.74,1000,0.30,0.32,0.48
node,32,31,4,0.45,0.08,10.33,1000,0.29,0.31,0.56
node,32,31,8,0.33,0.08,6.66,1000,0.29,0.30,0.41
node,32,31,16,0.39,0.08,8.72,1000,0.29,0.30,0.37
node,32,31,32,0.36,0.08,7.75,1000,0.30,0.32,0.41
node,32,31,64,0.46,0.09,10.63,1000,0.41,0.45,0.53
node,32,31,128,0.46,0.09,10.76,1000,0.46,0.49,0.56
node,32,31,256,0.67,0.21,11.79,1000,0.67,0.72,0.76
node,32,31,512,0.98,0.35,14.09,1000,0.96,1.14,1.16
node,32,31,1024,1.50,0.63,16.35,1000,1.49,1.70,1.84
node,32,31,2048,0.81,0.15,20.07,1000,0.77,0.80,0.96
node,32,31,4096,1.18,0.19,30.60,1000,1.16,1.22,1.35
node,32,31,8192,2.23,0.27,60.76,1000,2.11,2.25,2.33
node,32,31,16384,4.00,0.59,105.61,1000,3.82,4.16,5.81
node,32,31,32768,7.86,1.23,206.13,1000,7.67,8.42,8.67
node,32,31,65536,15.86,2.78,408.43,1000,15.78,17.11,17.71
node,32,31,131072,33.82,6.86,820.56,1000,33.90,36.52,37.83
node,32,31,262144,672.13,31.57,1300.14,1000,667.34,677.01,807.58
node,32,31,524288,1297.31,52.50,2527.75,1000,1283.75,1409.70,1470.05
node,32,31,1048576,2419.74,96.53,4721.30,1000,2394.34,2560.52,2690.52
node,33,32,1,0.26,0.08,4.66,1000,0.16,0.18,0.21
node,33,32,2,0.16,0.08,1.51,1000,0.16,0.18,0.23
node,33,32,4,0.19,0.08,2.61,1000,0.16,0.17,0.22
node,33,32,8,0.16,0.08,1.43,1000,0.16,0.17,0.18
node,33,32,16,0.16,0.08,1.54,1000,0.15,0.17,0.27
node,33,32,32,0.19,0.08,2.55,1000,0.15,0.16,0.25
node,33,32,64,0.27,0.09,5.01,1000,0.20,0.23,0.28
node,33,32,128,0.25,0.09,4.09,1000,0.25,0.28,0.32
node,33,32,256,0.50,0.21,5.86,1000,0.49,0.54,0.60
node,33,32,512,0.87,0.35,12.30,1000,0.76,0.82,0.90
node,33,32,1024,1.32,0.62,14.83,1000,1.21,1.31,1.38
node,33,32,2048,0.62,0.15,14.46,1000,0.62,0.65,0.75
node,33,32,4096,0.89,0.18,22.22,1000,0.89,1.00,1.05
node,33,32,8192,1.89,0.26,51.89,1000,1.88,2.04,2.14
node,33,32,16384,3.66,0.59,97.66,1000,3.58,3.90,4.17
node,33,32,32768,7.50,1.24,200.62,1000,7.37,8.10,8.46
node,33,32,65536,15.62,2.82,412.76,1000,15.55,16.90,18.70
